"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"01.03.2015","2,6243","2,5119","2,6474","2,5023","","4,60%"
"22.02.2015","2,5088","2,4682","2,5278","2,4487","","2,29%"
"15.02.2015","2,4526","2,4578","2,4692","2,4312","","-0,22%"
"08.02.2015","2,4581","2,4789","2,5144","2,4552","","-0,64%"
"01.02.2015","2,4740","2,4454","2,4829","2,3928","","1,13%"
"25.01.2015","2,4464","2,3640","2,4502","2,3372","","4,18%"
"18.01.2015","2,3483","2,3338","2,3647","2,3164","","1,09%"
"11.01.2015","2,3229","2,2913","2,3420","2,2710","","1,22%"
"04.01.2015","2,2950","2,3517","2,3522","2,2825","","-2,10%"
"28.12.2014","2,3442","2,3166","2,3586","2,3122","","1,15%"
"21.12.2014","2,3175","2,3091","2,3262","2,3082","","0,23%"
"14.12.2014","2,3121","2,2972","2,4127","2,2912","","0,57%"
"07.12.2014","2,2990","2,2645","2,3117","2,2537","","1,68%"
"30.11.2014","2,2610","2,2228","2,2662","2,2127","","1,87%"
"23.11.2014","2,2196","2,2210","2,2392","2,2042","","-0,10%"
"16.11.2014","2,2218","2,2283","2,2425","2,2138","","-0,35%"
"09.11.2014","2,2296","2,2566","2,2727","2,2290","","-1,26%"
"02.11.2014","2,2580","2,2179","2,2820","2,2170","","1,53%"
"26.10.2014","2,2240","2,2300","2,2455","2,1900","","-0,33%"
"19.10.2014","2,2313","2,2451","2,2532","2,2282","","-0,65%"
"12.10.2014","2,2460","2,2870","2,2882","2,2427","","-1,85%"
"05.10.2014","2,2884","2,2916","2,2962","2,2497","","-0,25%"
"28.09.2014","2,2942","2,2620","2,3071","2,2602","","1,41%"
"21.09.2014","2,2623","2,2328","2,2687","2,2262","","1,24%"
"14.09.2014","2,2347","2,2203","2,2407","2,1977","","0,53%"
"07.09.2014","2,2230","2,1590","2,2234","2,1562","","2,96%"
"31.08.2014","2,1590","2,1610","2,1802","2,1442","","-0,23%"
"24.08.2014","2,1639","2,1786","2,1827","2,1477","","-0,53%"
"17.08.2014","2,1755","2,1623","2,1888","2,1562","","0,39%"
"10.08.2014","2,1671","2,1444","2,1782","2,1332","","1,03%"
"03.08.2014","2,1450","2,1311","2,1885","2,1212","","0,54%"
